,value
2142,4.94
2143,4.93
2144,4.895
2145,4.905
2146,4.905
2147,4.895
2148,4.875
2149,4.88
2150,4.885
2151,4.89
2152,4.89
2153,4.885
2154,4.895
2155,4.9
2156,4.895
2157,4.875
2158,4.87
2159,4.88
2160,4.865
2161,4.86
2162,4.875
2163,4.88
2164,4.875
2165,4.85
2166,4.875
2167,4.885
2168,4.895
2169,4.89
2170,4.88
2171,4.885
2172,4.885
2173,4.9
2174,4.925
2175,4.945
2176,4.955
2177,4.93
2178,4.93
2179,4.925
2180,4.905
2181,4.885
2182,4.88
2183,4.88
2184,4.88
2185,4.86
2186,4.855
2187,4.865
2188,4.865
2189,4.865
2190,4.885
2191,4.895
2192,4.88
2193,4.86
2194,4.875
2195,4.885
2196,4.895
2197,4.865
2198,4.855
2199,4.87
2200,4.88
2201,4.885
2202,4.865
2203,4.87
2204,4.89
2205,4.91
2206,4.9
2207,4.905
2208,4.945
2209,5.0
2210,5.1
2211,5.43
2212,5.92
2213,5.935
2214,5.495
2215,5.28
2216,5.295
2217,5.325
2218,5.35
2219,5.385
2220,5.44
2221,5.48
2222,5.485
2223,5.475
2224,5.48
2225,5.48
2226,5.505
2227,5.505
2228,5.49
2229,5.505
2230,5.465
2231,5.37
2232,5.27
2233,5.18
2234,5.05
2235,4.88
2236,4.77
2237,4.765
2238,4.785
2239,4.79
2240,4.77
2241,4.77
2242,4.745
2243,4.7
2244,4.68
2245,4.71
2246,4.735
2247,4.74
2248,4.72
2249,4.735
2250,4.745
2251,4.76
2252,4.735
2253,4.725
2254,4.725
2255,4.735
2256,4.745
2257,4.755
2258,4.78
2259,4.79
2260,4.79
2261,4.78
2262,4.8
2263,4.8
2264,4.8
2265,4.785
2266,4.795
2267,4.8
2268,4.8
2269,4.785
2270,4.79
2271,4.79
2272,4.79
2273,4.775
2274,4.785
2275,4.79
2276,4.785
2277,4.775
2278,4.78
2279,4.8
2280,4.79
2281,4.795
2282,4.805
2283,4.815
2284,4.825
2285,4.825
2286,4.835
2287,4.86
2288,4.865
2289,4.875
2290,4.87
2291,4.89
2292,4.9
2293,4.91
2294,4.9
2295,4.935
2296,4.96
2297,4.955
2298,4.96
2299,4.97
2300,4.975
2301,4.99
2302,4.985
2303,4.985
2304,4.99
2305,5.0
2306,4.995
2307,4.99
2308,4.99
2309,5.0
2310,4.98
2311,4.965
2312,4.97
2313,4.98
2314,4.955
2315,4.945
2316,4.95
2317,4.96
2318,4.94
2319,4.925
2320,4.925
2321,4.93
2322,4.93
2323,4.915
2324,4.92
2325,4.92
2326,4.915
2327,4.9
2328,4.9
2329,4.915
2330,4.91
2331,4.9
2332,4.9
2333,4.915
2334,4.92
2335,4.895
2336,4.905
2337,4.905
2338,4.905
2339,4.9
2340,4.895
2341,4.9
2342,4.905
2343,4.895
2344,4.89
2345,4.89
2346,4.905
2347,4.895
2348,4.885
2349,4.895
2350,4.9
2351,4.895
2352,4.89
2353,4.885
2354,4.895
2355,4.87
2356,4.87
2357,4.87
2358,4.88
2359,4.875
2360,4.87
2361,4.865
2362,4.875
2363,4.875
2364,4.86
2365,4.855
2366,4.865
2367,4.86
2368,4.855
2369,4.845
2370,4.85
2371,4.86
2372,4.845
2373,4.815
2374,4.835
2375,4.845
2376,4.835
2377,4.825
2378,4.83
2379,4.835
2380,4.83
2381,4.82
2382,4.825
2383,4.83
2384,4.835
2385,4.82
2386,4.825
2387,4.825
2388,4.835
2389,4.81
2390,4.805
2391,4.815
2392,4.82
2393,4.815
2394,4.81
2395,4.82
2396,4.835
2397,4.82
2398,4.805
2399,4.815
2400,4.825
2401,4.84
2402,4.84
2403,4.855
2404,4.87
2405,4.88
2406,4.865
2407,4.86
2408,4.865
2409,4.87
2410,4.85
2411,4.85
2412,4.87
2413,4.875
2414,4.87
2415,4.86
2416,4.87
2417,4.88
2418,4.91
2419,5.005
2420,5.245
2421,5.755
2422,6.03
2423,5.67
2424,5.325
2425,5.26
2426,5.29
2427,5.31
2428,5.33
2429,5.35
2430,5.38
2431,5.375
2432,5.37
2433,5.405
2434,5.42
2435,5.455
2436,5.465
2437,5.48
2438,5.475
2439,5.435
2440,5.35
2441,5.305
2442,5.23
2443,5.115
2444,4.97
2445,4.905
2446,4.88
2447,4.905
2448,4.88
2449,4.885
2450,4.875
2451,4.795
2452,4.725
2453,4.705
2454,4.715
2455,4.725
2456,4.715
2457,4.71
2458,4.72
2459,4.71
2460,4.685
2461,4.67
2462,4.665
2463,4.66
2464,4.655
2465,4.66
2466,4.685
2467,4.68
2468,4.675
2469,4.68
2470,4.69
2471,4.71
2472,4.71
2473,4.71
2474,4.71
2475,4.715
2476,4.72
2477,4.71
2478,4.71
2479,4.725
2480,4.745
2481,4.73
2482,4.725
2483,4.74
2484,4.735
2485,4.745
2486,4.74
2487,4.77
2488,4.76
2489,4.77
2490,4.765
2491,4.78
2492,4.795
2493,4.79
2494,4.79
2495,4.82
2496,4.825
2497,4.83
2498,4.835
2499,4.855
2500,4.865
2501,4.88
2502,4.885
2503,4.895
2504,4.91
2505,4.92
2506,4.915
2507,4.925
2508,4.95
2509,4.96
2510,4.945
2511,4.94
2512,4.955
2513,4.955
2514,4.95
2515,4.945
2516,4.945
2517,4.955
2518,4.94
2519,4.92
2520,4.925
2521,4.925
2522,4.91
2523,4.895
2524,4.89
2525,4.895
2526,4.895
2527,4.87
2528,4.875
2529,4.88
2530,4.885
2531,4.87
2532,4.86
2533,4.87
2534,4.865
2535,4.855
2536,4.85
2537,4.855
2538,4.865
2539,4.86
2540,4.855
2541,4.86
2542,4.865
2543,4.865
2544,4.86
2545,4.85
2546,4.865
2547,4.87
2548,4.865
2549,4.865
2550,4.86
2551,4.87
2552,4.86
2553,4.855
2554,4.875
2555,4.875
2556,4.87
2557,4.865
2558,4.87
2559,4.87
2560,4.85
2561,4.855
2562,4.85
2563,4.865
2564,4.86
2565,4.85
2566,4.86
2567,4.86
2568,4.865
2569,4.84
2570,4.85
2571,4.85
2572,4.845
2573,4.825
2574,4.84
2575,4.85
2576,4.85
2577,4.83
2578,4.835
2579,4.84
2580,4.845
2581,4.835
2582,4.83
2583,4.84
2584,4.84
2585,4.825
2586,4.82
2587,4.82
2588,4.82
2589,4.81
2590,4.81
2591,4.815
2592,4.82
2593,4.82
2594,4.81
2595,4.805
2596,4.825
2597,4.815
2598,4.795
2599,4.81
2600,4.815
2601,4.82
2602,4.81
2603,4.805
2604,4.825
2605,4.815
2606,4.815
2607,4.81
2608,4.82
2609,4.82
2610,4.815
2611,4.81
2612,4.82
2613,4.825
2614,4.815
2615,4.81
2616,4.825
2617,4.825
2618,4.805
2619,4.815
2620,4.82
2621,4.82
2622,4.825
2623,4.81
2624,4.83
2625,4.835
2626,4.84
2627,4.83
2628,4.835
2629,4.85
2630,4.845
2631,4.86
2632,4.875
2633,4.915
2634,4.975
2635,5.15
2636,5.595
2637,5.94
2638,5.68
2639,5.305
2640,5.225
2641,5.265
2642,5.285
2643,5.275
2644,5.275
2645,5.31
2646,5.335
2647,5.335
2648,5.31
2649,5.33
2650,5.335
2651,5.345
2652,5.345
2653,5.32
2654,5.325
2655,5.235
2656,5.115
2657,5.06
2658,4.985
2659,4.87
2660,4.755
2661,4.725
2662,4.76
2663,4.795
2664,4.795
2665,4.78
2666,4.77
2667,4.75
2668,4.73
2669,4.715
2670,4.73
2671,4.735
2672,4.74
2673,4.735
2674,4.735
2675,4.74
2676,4.71
2677,4.68
2678,4.665
2679,4.655
2680,4.66
2681,4.67
2682,4.665
2683,4.66
2684,4.655
2685,4.65
2686,4.655
2687,4.67
2688,4.665
2689,4.65
2690,4.645
2691,4.66
2692,4.67
2693,4.67
2694,4.665
2695,4.675
2696,4.685
2697,4.675
2698,4.665
2699,4.67
2700,4.68
2701,4.7
2702,4.695
2703,4.705
2704,4.71
2705,4.715
2706,4.71
2707,4.72
2708,4.73
2709,4.735
2710,4.745
2711,4.75
2712,4.77
2713,4.785
2714,4.765
2715,4.77
2716,4.785
2717,4.81
2718,4.81
2719,4.81
2720,4.84
2721,4.84
2722,4.865
2723,4.875
2724,4.9
2725,4.91
2726,4.92
2727,4.93
2728,4.935
2729,4.945
2730,4.945
2731,4.945
2732,4.95
2733,4.96
2734,4.965
2735,4.96
2736,4.96
2737,4.975
2738,4.965
2739,4.955
2740,4.94
2741,4.94
2742,4.935
2743,4.92
2744,4.91
2745,4.91
2746,4.92
2747,4.9
2748,4.885
2749,4.9
2750,4.895
2751,4.88
2752,4.87
2753,4.875
2754,4.89
2755,4.89
2756,4.875
2757,4.885
2758,4.88
2759,4.885
2760,4.87
2761,4.87
2762,4.885
2763,4.88
2764,4.865
2765,4.865
2766,4.88
2767,4.885
2768,4.875
2769,4.865
2770,4.875
2771,4.89
2772,4.86
2773,4.825
2774,4.845
2775,4.855
2776,4.88
2777,4.88
2778,4.875
2779,4.865
2780,4.86
2781,4.865
2782,4.86
2783,4.86
2784,4.855
2785,4.84
2786,4.83
2787,4.835
2788,4.83
2789,4.83
2790,4.845
2791,4.865
2792,4.865
2793,4.83
2794,4.805
2795,4.825
2796,4.855
2797,4.845
2798,4.825
2799,4.825
2800,4.83
2801,4.84
2802,4.825
2803,4.83
2804,4.83
2805,4.83
2806,4.82
2807,4.82
2808,4.825
2809,4.81
2810,4.825
2811,4.835
2812,4.855
2813,4.845
2814,4.83
2815,4.815
2816,4.815
2817,4.81
2818,4.82
2819,4.81
2820,4.815
2821,4.815
2822,4.82
2823,4.82
2824,4.83
2825,4.825
2826,4.825
2827,4.805
2828,4.8
2829,4.805
2830,4.81
2831,4.82
2832,4.84
2833,4.83
2834,4.825
2835,4.815
2836,4.845
2837,4.845
2838,4.845
2839,4.83
2840,4.85
2841,4.85
2842,4.83
2843,4.815
2844,4.83
2845,4.875
2846,4.925
2847,4.98
2848,5.11
2849,5.555
2850,5.72
2851,5.745
2852,5.365
2853,5.27
2854,5.3
2855,5.31
2856,5.29
2857,5.285
2858,5.33
2859,5.35
2860,5.33
2861,5.3
2862,5.305
2863,5.325
2864,5.31
2865,5.27
2866,5.22
2867,5.095
2868,4.98
2869,4.88
2870,4.77
2871,4.66
2872,4.6
2873,4.59
2874,4.61
2875,4.63
2876,4.61
2877,4.565
2878,4.54
2879,4.585
2880,4.655
2881,4.695
2882,4.72
2883,4.74
2884,4.755
2885,4.77
2886,4.755
2887,4.745
2888,4.77
2889,4.79
2890,4.805
2891,4.815
2892,4.785
2893,4.77
2894,4.76
2895,4.765
2896,4.785
2897,4.79
2898,4.79
2899,4.815
2900,4.82
2901,4.8
2902,4.78
2903,4.78
2904,4.78
2905,4.76
2906,4.74
2907,4.73
2908,4.735
2909,4.715
2910,4.71
2911,4.71
2912,4.74
2913,4.75
2914,4.755
2915,4.76
2916,4.795
2917,4.805
2918,4.815
2919,4.795
2920,4.785
2921,4.79
2922,4.805
2923,4.83
2924,4.84
2925,4.835
2926,4.855
2927,4.875
2928,4.91
2929,4.955
2930,4.96
2931,4.955
2932,4.97
2933,5.005
2934,5.015
2935,5.02
2936,5.045
2937,5.08
2938,5.085
2939,5.06
2940,5.05
2941,5.05
2942,5.05
2943,5.04
2944,5.025
2945,5.025
2946,5.035
2947,5.02
2948,5.005
2949,4.99
2950,4.995
2951,4.985
2952,4.975
2953,4.97
2954,4.97
2955,4.965
2956,4.95
2957,4.945
2958,4.945
2959,4.945
2960,4.935
2961,4.93
2962,4.94
2963,4.94
2964,4.93
2965,4.92
2966,4.92
2967,4.915
2968,4.92
2969,4.92
2970,4.915
2971,4.91
2972,4.905
2973,4.915
2974,4.92
2975,4.925
2976,4.925
2977,4.92
2978,4.915
2979,4.92
2980,4.915
2981,4.895
2982,4.91
2983,4.91
2984,4.915
2985,4.895
2986,4.905
2987,4.92
2988,4.905
2989,4.89
2990,4.88
2991,4.9
2992,4.9
2993,4.885
2994,4.87
2995,4.88
2996,4.88
2997,4.87
2998,4.86
2999,4.86
3000,4.865
3001,4.865
3002,4.845
3003,4.85
3004,4.855
3005,4.85
3006,4.84
3007,4.845
3008,4.855
3009,4.855
3010,4.835
3011,4.845
3012,4.855
3013,4.845
3014,4.835
3015,4.835
3016,4.84
3017,4.85
3018,4.835
3019,4.825
3020,4.84
3021,4.85
3022,4.84
3023,4.82
3024,4.825
3025,4.83
3026,4.825
3027,4.815
3028,4.825
3029,4.825
3030,4.815
3031,4.81
3032,4.825
3033,4.83
3034,4.83
3035,4.825
3036,4.82
3037,4.825
3038,4.825
3039,4.82
3040,4.83
3041,4.84
3042,4.84
3043,4.84
3044,4.855
3045,4.89
3046,4.96
3047,5.11
3048,5.55
3049,5.9
3050,5.92
3051,5.275
3052,5.215
3053,5.275
3054,5.3
3055,5.315
3056,5.34
3057,5.355
3058,5.345
3059,5.335
3060,5.325
3061,5.325
3062,5.315
3063,5.27
3064,5.21
3065,5.125
3066,5.03
3067,4.955
3068,4.845
3069,4.7
3070,4.65
3071,4.67
3072,4.7
3073,4.69
3074,4.675
3075,4.67
3076,4.645
3077,4.64
3078,4.675
3079,4.7
3080,4.705
3081,4.695
3082,4.715
3083,4.715
3084,4.695
3085,4.68
3086,4.67
3087,4.685
3088,4.695
3089,4.69
3090,4.695
3091,4.705
3092,4.725
3093,4.705
3094,4.705
3095,4.715
3096,4.72
3097,4.72
3098,4.715
3099,4.735
3100,4.745
3101,4.745
3102,4.735
3103,4.735
3104,4.74
3105,4.75
3106,4.75
3107,4.74
3108,4.75
3109,4.755
3110,4.745
3111,4.745
3112,4.75
3113,4.74
3114,4.725
3115,4.715
3116,4.715
3117,4.715
3118,4.72
3119,4.72
3120,4.725
3121,4.75
3122,4.735
3123,4.74
3124,4.75
3125,4.765
3126,4.78
3127,4.78
3128,4.805
3129,4.82
3130,4.84
3131,4.855
3132,4.865
3133,4.88
3134,4.89
3135,4.895
3136,4.9
3137,4.92
3138,4.92
3139,4.91
3140,4.91
3141,4.93
3142,4.92
3143,4.9
3144,4.885
3145,4.895
3146,4.9
3147,4.87
3148,4.865
3149,4.855
3150,4.865
3151,4.865
3152,4.84
3153,4.845
3154,4.86
3155,4.85
3156,4.83
3157,4.84
3158,4.835
3159,4.84
3160,4.825
3161,4.815
3162,4.82
3163,4.825
3164,4.81
3165,4.815
3166,4.815
3167,4.83
3168,4.81
3169,4.805
3170,4.825
3171,4.825
3172,4.815
3173,4.81
3174,4.81
3175,4.82
3176,4.81
3177,4.8
3178,4.8
3179,4.8
3180,4.805
3181,4.795
3182,4.79
3183,4.805
3184,4.8
3185,4.79
3186,4.79
3187,4.8
3188,4.8
3189,4.785
3190,4.775
3191,4.79
3192,4.78
3193,4.775
3194,4.755
3195,4.775
3196,4.78
3197,4.775
3198,4.765
3199,4.77
3200,4.77
3201,4.765
3202,4.765
3203,4.765
3204,4.77
3205,4.77
3206,4.755
3207,4.775
3208,4.77
3209,4.765
3210,4.76
3211,4.76
3212,4.765
3213,4.77
3214,4.755
3215,4.75
3216,4.76
3217,4.76
3218,4.75
3219,4.75
3220,4.765
3221,4.76
3222,4.77
3223,4.755
3224,4.77
3225,4.775
3226,4.765
3227,4.76
3228,4.765
3229,4.78
3230,4.785
3231,4.765
3232,4.77
3233,4.78
3234,4.775
3235,4.775
3236,4.77
3237,4.785
3238,4.795
3239,4.795
3240,4.8
3241,4.83
3242,4.85
3243,4.895
3244,5.05
3245,5.48
3246,5.88
3247,5.65
3248,5.265
3249,5.195
3250,5.21
3251,5.23
3252,5.215
3253,5.235
3254,5.26
3255,5.255
3256,5.22
3257,5.22
3258,5.235
3259,5.215
3260,5.185
3261,5.14
3262,5.085
3263,5.005
3264,4.9
3265,4.825
3266,4.735
3267,4.605
3268,4.515
3269,4.525
3270,4.595
3271,4.645
3272,4.65
3273,4.635
3274,4.65
3275,4.655
3276,4.67
3277,4.69
3278,4.74
3279,4.785
3280,4.765
3281,4.735
3282,4.73
3283,4.72
3284,4.715
3285,4.71
3286,4.72
3287,4.745
3288,4.75
3289,4.75
3290,4.74
3291,4.765
3292,4.76
3293,4.755
3294,4.745
3295,4.76
3296,4.76
3297,4.755
3298,4.735
3299,4.745
3300,4.75
3301,4.75
3302,4.745
3303,4.755
3304,4.76
3305,4.755
3306,4.745
3307,4.765
3308,4.78
3309,4.78
3310,4.765
3311,4.765
3312,4.785
3313,4.78
3314,4.78
3315,4.785
3316,4.805
3317,4.81
3318,4.825
3319,4.85
3320,4.875
3321,4.885
3322,4.89
3323,4.89
3324,4.92
3325,4.94
3326,4.96
3327,4.94
3328,4.96
3329,4.97
3330,4.98
3331,4.975
3332,4.98
3333,4.985
3334,4.97
3335,4.955
3336,4.945
3337,4.955
3338,4.96
3339,4.94
3340,4.925
3341,4.945
3342,4.935
3343,4.915
3344,4.9
3345,4.905
3346,4.9
3347,4.88
3348,4.855
3349,4.875
3350,4.87
3351,4.85
3352,4.85
3353,4.855
3354,4.86
3355,4.85
3356,4.84
3357,4.85
3358,4.85
3359,4.85
3360,4.835
3361,4.84
3362,4.84
3363,4.835
3364,4.83
3365,4.82
3366,4.84
3367,4.83
3368,4.815
3369,4.805
3370,4.805
3371,4.805
3372,4.8
3373,4.795
3374,4.805
3375,4.805
3376,4.805
3377,4.8
3378,4.8
3379,4.8
3380,4.8
3381,4.785
3382,4.78
3383,4.79
3384,4.785
3385,4.76
3386,4.78
3387,4.795
3388,4.8
3389,4.8
3390,4.79
3391,4.8
3392,4.78
3393,4.77
3394,4.765
3395,4.77
3396,4.775
3397,4.745
3398,4.735
3399,4.765
3400,4.77
3401,4.765
3402,4.745
3403,4.755
3404,4.775
3405,4.77
3406,4.775
3407,4.785
3408,4.79
3409,4.775
3410,4.77
3411,4.765
3412,4.78
3413,4.765
3414,4.76
3415,4.755
3416,4.78
3417,4.785
3418,4.775
3419,4.765
3420,4.775
3421,4.78
3422,4.795
3423,4.805
3424,4.805
3425,4.815
3426,4.785
3427,4.78
3428,4.775
3429,4.785
3430,4.795
3431,4.785
3432,4.785
3433,4.8
3434,4.785
3435,4.79
3436,4.8
3437,4.815
3438,4.835
3439,4.84
3440,4.84
3441,4.845
3442,4.855
3443,4.875
3444,4.945
3445,5.075
3446,5.465
3447,5.865
3448,5.705
3449,5.33
3450,5.245
3451,5.22
3452,5.23
3453,5.26
3454,5.26
3455,5.265
3456,5.255
3457,5.275
3458,5.265
3459,5.26
3460,5.23
3461,5.195
3462,5.18
3463,5.115
3464,5.025
3465,4.91
3466,4.83
3467,4.72
3468,4.585
3469,4.5
3470,4.505
3471,4.555
3472,4.6
3473,4.595
3474,4.61
3475,4.615
3476,4.62
3477,4.63
3478,4.67
3479,4.72
3480,4.775
3481,4.795
3482,4.78
3483,4.76
3484,4.74
3485,4.73
3486,4.725
3487,4.725
3488,4.75
3489,4.765
3490,4.765
3491,4.785
3492,4.805
3493,4.825
3494,4.815
3495,4.82
3496,4.82
3497,4.84
3498,4.845
3499,4.845
3500,4.845
3501,4.815
3502,4.81
3503,4.82
3504,4.83
3505,4.845
3506,4.845
3507,4.86
3508,4.855
3509,4.84
3510,4.835
3511,4.835
3512,4.86
3513,4.855
3514,4.855
3515,4.87
3516,4.905
3517,4.925
3518,4.915
3519,4.91
3520,4.92
3521,4.935
3522,4.94
3523,4.945
3524,4.96
3525,4.97
3526,4.99
3527,4.995
3528,5.01
3529,5.02
3530,5.005
3531,5.0
3532,5.025
3533,5.03
3534,5.025
3535,5.025
3536,5.055
3537,5.065
3538,5.05
3539,5.055
3540,5.065
3541,5.065
3542,5.05
3543,5.03
3544,5.03
3545,5.05
3546,5.04
3547,5.0
3548,4.975
3549,4.975
3550,4.98
3551,4.98
3552,4.94
3553,4.94
3554,4.94
3555,4.92
3556,4.91
3557,4.91
3558,4.91
3559,4.905
3560,4.9
3561,4.91
3562,4.94
3563,4.93
3564,4.93
3565,4.94
3566,4.94
3567,4.94
3568,4.93
3569,4.955
3570,4.985
3571,4.98
3572,4.945
3573,4.935
3574,4.935
3575,4.93
3576,4.95
3577,4.975
3578,4.99
3579,4.955
3580,4.925
3581,4.9
3582,4.87
3583,4.87
3584,4.875
3585,4.895
3586,4.89
3587,4.88
3588,4.865
3589,4.845
3590,4.84
3591,4.855
3592,4.835
3593,4.835
3594,4.815
3595,4.835
3596,4.855
3597,4.875
3598,4.87
3599,4.845
3600,4.845
3601,4.845
3602,4.835
3603,4.805
3604,4.79
3605,4.795
3606,4.815
3607,4.845
3608,4.87
3609,4.85
3610,4.825
3611,4.82
3612,4.835
3613,4.84
3614,4.83
3615,4.825
3616,4.83
3617,4.85
3618,4.84
3619,4.845
3620,4.84
3621,4.825
3622,4.805
3623,4.82
3624,4.845
3625,4.85
3626,4.835
3627,4.825
3628,4.84
3629,4.865
3630,4.875
3631,4.86
3632,4.84
3633,4.845
3634,4.84
3635,4.825
3636,4.81
3637,4.83
3638,4.835
3639,4.845
3640,4.835
3641,4.85
3642,4.85
3643,4.845
3644,4.855
3645,4.87
3646,4.875
3647,4.855
3648,4.855
3649,4.86
3650,4.87
3651,4.87
3652,4.87
3653,4.92
3654,4.99
3655,5.14
3656,5.57
3657,5.995
3658,5.805
3659,5.425
3660,5.3
3661,5.315
3662,5.325
3663,5.32
3664,5.345
3665,5.345
3666,5.37
3667,5.345
3668,5.315
3669,5.29
3670,5.285
3671,5.285
3672,5.26
3673,5.25
3674,5.225
3675,5.21
3676,5.055
3677,4.97
3678,4.915
3679,4.815
3680,4.68
3681,4.58
3682,4.57
3683,4.625
3684,4.655
3685,4.65
3686,4.63
3687,4.615
3688,4.59
3689,4.59
3690,4.615
3691,4.655
3692,4.67
3693,4.66
3694,4.66
3695,4.68
3696,4.71
3697,4.695
3698,4.675
3699,4.665
3700,4.665
3701,4.66
3702,4.67
3703,4.68
3704,4.705
3705,4.7
3706,4.7
3707,4.73
3708,4.725
3709,4.72
3710,4.715
3711,4.715
3712,4.72
3713,4.725
3714,4.725
3715,4.715
3716,4.72
3717,4.715
3718,4.72
3719,4.7
3720,4.71
3721,4.715
3722,4.71
3723,4.705
3724,4.72
3725,4.725
3726,4.72
3727,4.71
3728,4.72
3729,4.74
3730,4.75
3731,4.74
3732,4.755
3733,4.775
3734,4.77
3735,4.78
3736,4.785
3737,4.82
3738,4.825
3739,4.835
3740,4.85
3741,4.87
3742,4.87
3743,4.875
3744,4.89
3745,4.92
3746,4.93
3747,4.925
3748,4.93
3749,4.95
3750,4.955
3751,4.945
3752,4.94
3753,4.955
3754,4.955
3755,4.94
3756,4.935
3757,4.93
3758,4.935
3759,4.935
3760,4.915
3761,4.915
3762,4.905
3763,4.9
3764,4.88
3765,4.88
3766,4.88
3767,4.88
3768,4.865
3769,4.855
3770,4.87
3771,4.875
3772,4.85
3773,4.835
3774,4.865
3775,4.875
3776,4.85
3777,4.845
3778,4.855
3779,4.865
3780,4.855
3781,4.85
3782,4.855
3783,4.86
3784,4.85
3785,4.835
3786,4.835
3787,4.86
3788,4.845
3789,4.85
3790,4.85
3791,4.86
3792,4.855
3793,4.85
3794,4.845
3795,4.855
3796,4.85
3797,4.85
3798,4.85
3799,4.87
3800,4.875
3801,4.875
3802,4.865
3803,4.88
3804,4.865
3805,4.845
3806,4.83
3807,4.845
3808,4.845
3809,4.835
3810,4.825
3811,4.82
3812,4.82
3813,4.8
3814,4.785
3815,4.78
3816,4.8
3817,4.8
3818,4.78
3819,4.765
3820,4.78
3821,4.795
3822,4.77
3823,4.765
3824,4.77
3825,4.78
3826,4.775
3827,4.755
3828,4.76
3829,4.785
3830,4.755
3831,4.75
3832,4.76
3833,4.765
3834,4.755
3835,4.745
3836,4.755
3837,4.76
3838,4.755
3839,4.755
3840,4.755
3841,4.765
3842,4.765
3843,4.755
3844,4.75
3845,4.77
3846,4.76
3847,4.765
3848,4.75
3849,4.77
3850,4.765
3851,4.765
3852,4.75
3853,4.765
3854,4.775
3855,4.77
3856,4.755
3857,4.765
3858,4.775
3859,4.77
3860,4.77
3861,4.775
3862,4.775
3863,4.785
3864,4.785
3865,4.805
3866,4.84
3867,4.87
3868,4.935
3869,5.17
3870,5.665
3871,5.83
3872,5.47
3873,5.215
3874,5.215
3875,5.235
3876,5.25
3877,5.25
3878,5.28
3879,5.3
3880,5.29
3881,5.265
3882,5.245
3883,5.26
3884,5.255
3885,5.24
3886,5.235
3887,5.24
3888,5.2
3889,5.115
3890,5.02
3891,4.97
3892,4.88
3893,4.745
3894,4.645
3895,4.655
3896,4.695
3897,4.72
3898,4.705
3899,4.7
3900,4.695
3901,4.64
3902,4.62
3903,4.635
3904,4.65
3905,4.64
3906,4.63
3907,4.63
3908,4.65
3909,4.655
3910,4.65
3911,4.635
3912,4.64
3913,4.635
3914,4.63
3915,4.65
3916,4.665
3917,4.66
3918,4.655
3919,4.665
3920,4.685
3921,4.695
3922,4.68
3923,4.665
3924,4.685
3925,4.695
3926,4.68
3927,4.675
3928,4.685
3929,4.69
3930,4.675
3931,4.68
3932,4.69
3933,4.69
3934,4.695
3935,4.685
3936,4.685
3937,4.7
3938,4.7
3939,4.695
3940,4.71
3941,4.735
3942,4.74
3943,4.735
3944,4.745
3945,4.76
3946,4.77
3947,4.76
3948,4.775
3949,4.795
3950,4.805
3951,4.815
3952,4.815
3953,4.84
3954,4.865
3955,4.86
3956,4.87
3957,4.895
3958,4.895
3959,4.9
3960,4.9
3961,4.91
3962,4.92
3963,4.925
3964,4.915
3965,4.915
3966,4.93
3967,4.925
3968,4.91
3969,4.91
3970,4.915
3971,4.905
3972,4.895
3973,4.885
3974,4.89
3975,4.89
3976,4.88
3977,4.86
3978,4.865
3979,4.875
3980,4.86
3981,4.85
3982,4.86
3983,4.865
3984,4.855
3985,4.84
3986,4.845
3987,4.86
3988,4.845
3989,4.835
3990,4.845
3991,4.87
3992,4.85
3993,4.85
3994,4.845
3995,4.855
3996,4.855
3997,4.835
3998,4.83
3999,4.85
4000,4.855
4001,4.835
4002,4.835
4003,4.835
4004,4.85
4005,4.84
4006,4.83
4007,4.835
4008,4.845
4009,4.84
4010,4.83
4011,4.835
4012,4.84
4013,4.84
4014,4.815
4015,4.815
4016,4.83
4017,4.815
4018,4.81
4019,4.805
4020,4.815
4021,4.81
4022,4.8
4023,4.79
4024,4.815
4025,4.815
4026,4.82
4027,4.795
4028,4.8
4029,4.815
4030,4.8
4031,4.795
4032,4.81
4033,4.805
4034,4.795
4035,4.78
4036,4.79
4037,4.8
4038,4.8
4039,4.8
4040,4.8
4041,4.81
4042,4.81
4043,4.805
4044,4.785
4045,4.795
4046,4.805
4047,4.785
4048,4.78
4049,4.795
4050,4.805
4051,4.81
4052,4.805
4053,4.8
4054,4.815
4055,4.82
4056,4.83
4057,4.845
4058,4.84
4059,4.845
4060,4.84
4061,4.85
4062,4.86
4063,4.855
4064,4.85
4065,4.845
4066,4.855
4067,4.835
4068,4.81
4069,4.795
4070,4.8
4071,4.8
4072,4.795
4073,4.795
4074,4.815
4075,4.82
4076,4.825
4077,4.84
4078,4.905
4079,5.015
4080,5.345
4081,5.83
4082,5.805
4083,5.375
4084,5.195
4085,5.22
4086,5.235
4087,5.27
4088,5.305
4089,5.315
4090,5.355
4091,5.405
4092,5.405
4093,5.4
4094,5.44
4095,5.48
4096,5.49
4097,5.49
4098,5.48
4099,5.44
4100,5.425
4101,5.3
4102,5.205
4103,5.1
4104,4.97
4105,4.915
4106,4.91
4107,4.915
4108,4.905
4109,4.88
4110,4.805
4111,4.745
4112,4.715
4113,4.685
4114,4.665
4115,4.66
4116,4.655
4117,4.625
4118,4.615
4119,4.635
4120,4.655
4121,4.66
4122,4.655
4123,4.635
4124,4.645
4125,4.655
4126,4.645
4127,4.64
4128,4.65
4129,4.675
4130,4.69
4131,4.695
4132,4.7
4133,4.715
4134,4.715
4135,4.71
4136,4.715
4137,4.75
4138,4.745
4139,4.725
4140,4.72
