,value
2142,4.51
2143,4.48
2144,4.48
2145,4.47
2146,4.465
2147,4.44
2148,4.4
2149,4.36
2150,4.3
2151,4.26
2152,4.28
2153,4.27
2154,4.22
2155,4.175
2156,4.135
2157,4.12
2158,4.16
2159,4.225
2160,4.265
2161,4.28
2162,4.315
2163,4.375
2164,4.455
2165,4.5
2166,4.555
2167,4.6
2168,4.675
2169,4.72
2170,4.765
2171,4.775
2172,4.785
2173,4.79
2174,4.785
2175,4.78
2176,4.805
2177,4.825
2178,4.835
2179,4.835
2180,4.81
2181,4.795
2182,4.805
2183,4.835
2184,4.845
2185,4.84
2186,4.82
2187,4.805
2188,4.82
2189,4.815
2190,4.835
2191,4.855
2192,4.845
2193,4.84
2194,4.84
2195,4.845
2196,4.84
2197,4.83
2198,4.82
2199,4.81
2200,4.835
2201,4.87
2202,4.9
2203,4.895
2204,4.875
2205,4.855
2206,4.87
2207,4.88
2208,4.895
2209,4.895
2210,4.905
2211,4.895
2212,4.9
2213,4.905
2214,4.92
2215,4.92
2216,4.92
2217,4.915
2218,4.915
2219,4.915
2220,4.93
2221,4.925
2222,4.93
2223,4.915
2224,4.93
2225,4.96
2226,4.985
2227,4.995
2228,4.975
2229,4.965
2230,4.98
2231,4.98
2232,4.99
2233,4.985
2234,4.97
2235,4.965
2236,4.97
2237,4.995
2238,5.02
2239,5.01
2240,5.01
2241,4.98
2242,4.99
2243,4.99
2244,5.01
2245,4.99
2246,5.0
2247,4.97
2248,4.975
2249,4.985
2250,4.985
2251,4.965
2252,4.945
2253,4.955
2254,4.98
2255,4.985
2256,4.97
2257,4.945
2258,4.92
2259,4.915
2260,4.92
2261,4.93
2262,4.93
2263,4.905
2264,4.905
2265,4.875
2266,4.885
2267,4.875
2268,4.875
2269,4.87
2270,4.865
2271,4.855
2272,4.87
2273,4.89
2274,4.89
2275,4.87
2276,4.86
2277,4.84
2278,4.86
2279,4.855
2280,4.855
2281,4.825
2282,4.805
2283,4.82
2284,4.865
2285,4.895
2286,4.89
2287,4.86
2288,4.835
2289,4.81
2290,4.815
2291,4.84
2292,4.86
2293,4.875
2294,4.87
2295,4.84
2296,4.84
2297,4.835
2298,4.845
2299,4.84
2300,4.84
2301,4.825
2302,4.815
2303,4.835
2304,4.845
2305,4.845
2306,4.825
2307,4.805
2308,4.81
2309,4.83
2310,4.845
2311,4.825
2312,4.81
2313,4.795
2314,4.815
2315,4.82
2316,4.84
2317,4.81
2318,4.8
2319,4.79
2320,4.815
2321,4.81
2322,4.815
2323,4.805
2324,4.775
2325,4.775
2326,4.78
2327,4.79
2328,4.8
2329,4.79
2330,4.775
2331,4.77
2332,4.77
2333,4.775
2334,4.775
2335,4.775
2336,4.75
2337,4.735
2338,4.745
2339,4.77
2340,4.785
2341,4.795
2342,4.775
2343,4.755
2344,4.74
2345,4.735
2346,4.745
2347,4.75
2348,4.755
2349,4.765
2350,4.77
2351,4.775
2352,4.79
2353,4.775
2354,4.76
2355,4.755
2356,4.77
2357,4.77
2358,4.77
2359,4.755
2360,4.745
2361,4.735
2362,4.745
2363,4.77
2364,4.795
2365,4.8
2366,4.795
2367,4.78
2368,4.78
2369,4.785
2370,4.79
2371,4.79
2372,4.805
2373,4.79
2374,4.79
2375,4.795
2376,4.8
2377,4.8
2378,4.79
2379,4.785
2380,4.8
2381,4.795
2382,4.82
2383,4.81
2384,4.805
2385,4.795
2386,4.8
2387,4.81
2388,4.815
2389,4.82
2390,4.81
2391,4.805
2392,4.815
2393,4.82
2394,4.83
2395,4.84
2396,4.82
2397,4.805
2398,4.805
2399,4.815
2400,4.83
2401,4.815
2402,4.815
2403,4.805
2404,4.805
2405,4.81
2406,4.83
2407,4.825
2408,4.81
2409,4.805
2410,4.815
2411,4.825
2412,4.82
2413,4.815
2414,4.83
2415,4.805
2416,4.8
2417,4.82
2418,4.875
2419,4.9
2420,4.91
2421,4.9
2422,4.9
2423,4.91
2424,4.93
2425,4.92
2426,4.95
2427,4.955
2428,4.99
2429,5.0
2430,5.01
2431,5.035
2432,5.025
2433,5.025
2434,5.02
2435,5.025
2436,5.035
2437,5.045
2438,5.05
2439,5.06
2440,5.06
2441,5.075
2442,5.05
2443,5.015
2444,4.96
2445,4.92
2446,4.905
2447,4.87
2448,4.84
2449,4.8
2450,4.785
2451,4.77
2452,4.775
2453,4.79
2454,4.78
2455,4.78
2456,4.76
2457,4.76
2458,4.74
2459,4.76
2460,4.8
2461,4.82
2462,4.805
2463,4.79
2464,4.775
2465,4.77
2466,4.79
2467,4.78
2468,4.76
2469,4.77
2470,4.77
2471,4.775
2472,4.775
2473,4.77
2474,4.76
2475,4.755
2476,4.765
2477,4.78
2478,4.785
2479,4.78
2480,4.78
2481,4.785
2482,4.77
2483,4.77
2484,4.765
2485,4.77
2486,4.77
2487,4.745
2488,4.73
2489,4.745
2490,4.74
2491,4.72
2492,4.7
2493,4.695
2494,4.705
2495,4.705
2496,4.73
2497,4.735
2498,4.685
2499,4.59
2500,4.535
2501,4.51
2502,4.535
2503,4.545
2504,4.515
2505,4.485
2506,4.455
2507,4.42
2508,4.395
2509,4.36
2510,4.33
2511,4.325
2512,4.32
2513,4.27
2514,4.21
2515,4.165
2516,4.155
2517,4.145
2518,4.17
2519,4.21
2520,4.25
2521,4.28
2522,4.31
2523,4.345
2524,4.425
2525,4.505
2526,4.565
2527,4.61
2528,4.635
2529,4.68
2530,4.76
2531,4.785
2532,4.805
2533,4.825
2534,4.835
2535,4.835
2536,4.835
2537,4.845
2538,4.855
2539,4.875
2540,4.865
2541,4.86
2542,4.86
2543,4.88
2544,4.895
2545,4.875
2546,4.87
2547,4.85
2548,4.85
2549,4.87
2550,4.88
2551,4.9
2552,4.875
2553,4.87
2554,4.88
2555,4.89
2556,4.9
2557,4.9
2558,4.9
2559,4.885
2560,4.905
2561,4.905
2562,4.905
2563,4.92
2564,4.905
2565,4.9
2566,4.905
2567,4.895
2568,4.905
2569,4.905
2570,4.9
2571,4.89
2572,4.91
2573,4.925
2574,4.92
2575,4.92
2576,4.935
2577,4.94
2578,4.95
2579,4.94
2580,4.93
2581,4.935
2582,4.945
2583,4.925
2584,4.95
2585,4.955
2586,4.98
2587,4.99
2588,4.99
2589,4.99
2590,4.985
2591,4.99
2592,4.985
2593,4.995
2594,5.0
2595,5.005
2596,5.005
2597,4.99
2598,5.005
2599,5.005
2600,5.01
2601,5.005
2602,5.035
2603,5.05
2604,5.04
2605,5.04
2606,5.015
2607,5.005
2608,5.005
2609,5.005
2610,5.0
2611,5.0
2612,5.0
2613,4.995
2614,4.99
2615,4.99
2616,4.985
2617,4.98
2618,4.965
2619,4.965
2620,4.975
2621,4.975
2622,4.965
2623,4.93
2624,4.915
2625,4.9
2626,4.91
2627,4.905
2628,4.89
2629,4.88
2630,4.875
2631,4.88
2632,4.87
2633,4.865
2634,4.89
2635,4.885
2636,4.87
2637,4.84
2638,4.85
2639,4.855
2640,4.855
2641,4.835
2642,4.845
2643,4.84
2644,4.865
2645,4.86
2646,4.85
2647,4.845
2648,4.83
2649,4.83
2650,4.815
2651,4.805
2652,4.815
2653,4.82
2654,4.82
2655,4.82
2656,4.82
2657,4.84
2658,4.84
2659,4.84
2660,4.82
2661,4.81
2662,4.815
2663,4.82
2664,4.83
2665,4.81
2666,4.775
2667,4.765
2668,4.785
2669,4.805
2670,4.8
2671,4.795
2672,4.78
2673,4.775
2674,4.755
2675,4.765
2676,4.8
2677,4.8
2678,4.78
2679,4.765
2680,4.77
2681,4.79
2682,4.81
2683,4.805
2684,4.785
2685,4.755
2686,4.75
2687,4.765
2688,4.775
2689,4.775
2690,4.74
2691,4.715
2692,4.725
2693,4.73
2694,4.74
2695,4.735
2696,4.73
2697,4.71
2698,4.72
2699,4.72
2700,4.71
2701,4.715
2702,4.725
2703,4.72
2704,4.735
2705,4.73
2706,4.73
2707,4.725
2708,4.71
2709,4.71
2710,4.715
2711,4.74
2712,4.735
2713,4.715
2714,4.71
2715,4.705
2716,4.72
2717,4.725
2718,4.72
2719,4.725
2720,4.725
2721,4.71
2722,4.71
2723,4.72
2724,4.735
2725,4.745
2726,4.745
2727,4.73
2728,4.72
2729,4.735
2730,4.74
2731,4.745
2732,4.73
2733,4.72
2734,4.745
2735,4.75
2736,4.74
2737,4.72
2738,4.72
2739,4.745
2740,4.775
2741,4.79
2742,4.79
2743,4.76
2744,4.73
2745,4.715
2746,4.745
2747,4.77
2748,4.775
2749,4.76
2750,4.765
2751,4.755
2752,4.77
2753,4.785
2754,4.77
2755,4.76
2756,4.76
2757,4.75
2758,4.765
2759,4.78
2760,4.775
2761,4.78
2762,4.77
2763,4.755
2764,4.74
2765,4.75
2766,4.77
2767,4.795
2768,4.79
2769,4.77
2770,4.76
2771,4.77
2772,4.77
2773,4.795
2774,4.81
2775,4.785
2776,4.775
2777,4.77
2778,4.775
2779,4.765
2780,4.77
2781,4.76
2782,4.765
2783,4.775
2784,4.78
2785,4.785
2786,4.775
2787,4.755
2788,4.73
2789,4.74
2790,4.78
2791,4.84
2792,4.86
2793,4.84
2794,4.84
2795,4.845
2796,4.86
2797,4.86
2798,4.85
2799,4.835
2800,4.875
2801,4.89
2802,4.915
2803,4.925
2804,4.935
2805,4.94
2806,4.98
2807,4.99
2808,5.015
2809,4.99
2810,4.97
2811,4.975
2812,5.0
2813,5.015
2814,5.05
2815,5.04
2816,5.035
2817,4.985
2818,4.91
2819,4.87
2820,4.86
2821,4.835
2822,4.805
2823,4.76
2824,4.745
2825,4.735
2826,4.755
2827,4.75
2828,4.75
2829,4.725
2830,4.735
2831,4.75
2832,4.745
2833,4.73
2834,4.725
2835,4.72
2836,4.73
2837,4.735
2838,4.735
2839,4.74
2840,4.72
2841,4.72
2842,4.735
2843,4.745
2844,4.76
2845,4.745
2846,4.73
2847,4.73
2848,4.715
2849,4.72
2850,4.73
2851,4.755
2852,4.735
2853,4.725
2854,4.72
2855,4.725
2856,4.73
2857,4.735
2858,4.735
2859,4.72
2860,4.735
2861,4.745
2862,4.735
2863,4.715
2864,4.67
2865,4.68
2866,4.705
2867,4.725
2868,4.745
2869,4.74
2870,4.725
2871,4.655
2872,4.58
2873,4.52
2874,4.5
2875,4.48
2876,4.465
2877,4.47
2878,4.47
2879,4.44
2880,4.385
2881,4.34
2882,4.3
2883,4.265
2884,4.265
2885,4.23
2886,4.185
2887,4.135
2888,4.105
2889,4.1
2890,4.105
2891,4.135
2892,4.19
2893,4.235
2894,4.24
2895,4.285
2896,4.38
2897,4.465
2898,4.535
2899,4.575
2900,4.595
2901,4.615
2902,4.67
2903,4.73
2904,4.785
2905,4.805
2906,4.81
2907,4.8
2908,4.81
2909,4.82
2910,4.835
2911,4.835
2912,4.835
2913,4.815
2914,4.83
2915,4.84
2916,4.84
2917,4.845
2918,4.84
2919,4.82
2920,4.83
2921,4.845
2922,4.86
2923,4.855
2924,4.85
2925,4.84
2926,4.835
2927,4.835
2928,4.845
2929,4.87
2930,4.87
2931,4.86
2932,4.84
2933,4.855
2934,4.87
2935,4.86
2936,4.865
2937,4.865
2938,4.86
2939,4.875
2940,4.875
2941,4.88
2942,4.89
2943,4.885
2944,4.895
2945,4.895
2946,4.92
2947,4.91
2948,4.895
2949,4.885
2950,4.89
2951,4.895
2952,4.92
2953,4.94
2954,4.935
2955,4.935
2956,4.93
2957,4.92
2958,4.935
2959,4.95
2960,4.96
2961,4.95
2962,4.95
2963,4.965
2964,4.965
2965,4.97
2966,4.97
2967,4.955
2968,4.96
2969,4.97
2970,4.97
2971,4.97
2972,4.97
2973,4.975
2974,4.985
2975,4.975
2976,4.97
2977,4.975
2978,4.97
2979,4.955
2980,4.97
2981,4.99
2982,5.0
2983,4.99
2984,4.985
2985,4.975
2986,4.975
2987,4.97
2988,4.965
2989,4.955
2990,4.945
2991,4.92
2992,4.905
2993,4.9
2994,4.915
2995,4.91
2996,4.9
2997,4.89
2998,4.885
2999,4.875
3000,4.885
3001,4.87
3002,4.85
3003,4.85
3004,4.84
3005,4.855
3006,4.865
3007,4.865
3008,4.835
3009,4.83
3010,4.84
3011,4.845
3012,4.85
3013,4.845
3014,4.855
3015,4.845
3016,4.835
3017,4.845
3018,4.855
3019,4.84
3020,4.83
3021,4.825
3022,4.835
3023,4.855
3024,4.85
3025,4.84
3026,4.825
3027,4.815
3028,4.82
3029,4.84
3030,4.835
3031,4.835
3032,4.815
3033,4.805
3034,4.805
3035,4.825
3036,4.825
3037,4.825
3038,4.82
3039,4.81
3040,4.8
3041,4.815
3042,4.82
3043,4.815
3044,4.815
3045,4.79
3046,4.785
3047,4.785
3048,4.805
3049,4.805
3050,4.79
3051,4.765
3052,4.785
3053,4.795
3054,4.795
3055,4.795
3056,4.79
3057,4.765
3058,4.76
3059,4.77
3060,4.77
3061,4.775
3062,4.765
3063,4.74
3064,4.745
3065,4.75
3066,4.755
3067,4.75
3068,4.735
3069,4.715
3070,4.72
3071,4.725
3072,4.75
3073,4.75
3074,4.73
3075,4.71
3076,4.72
3077,4.715
3078,4.735
3079,4.755
3080,4.745
3081,4.725
3082,4.715
3083,4.72
3084,4.74
3085,4.755
3086,4.755
3087,4.735
3088,4.725
3089,4.72
3090,4.735
3091,4.745
3092,4.73
3093,4.74
3094,4.765
3095,4.78
3096,4.76
3097,4.74
3098,4.73
3099,4.74
3100,4.755
3101,4.755
3102,4.765
3103,4.765
3104,4.75
3105,4.745
3106,4.735
3107,4.745
3108,4.745
3109,4.745
3110,4.775
3111,4.775
3112,4.77
3113,4.77
3114,4.77
3115,4.765
3116,4.775
3117,4.765
3118,4.77
3119,4.765
3120,4.765
3121,4.75
3122,4.76
3123,4.755
3124,4.76
3125,4.77
3126,4.775
3127,4.76
3128,4.765
3129,4.745
3130,4.76
3131,4.765
3132,4.76
3133,4.755
3134,4.76
3135,4.755
3136,4.76
3137,4.77
3138,4.78
3139,4.785
3140,4.785
3141,4.77
3142,4.79
3143,4.81
3144,4.8
3145,4.81
3146,4.815
3147,4.8
3148,4.81
3149,4.835
3150,4.845
3151,4.855
3152,4.9
3153,4.93
3154,4.95
3155,4.935
3156,4.945
3157,4.965
3158,4.97
3159,4.965
3160,4.965
3161,4.975
3162,5.0
3163,5.02
3164,5.01
3165,4.98
3166,4.97
3167,4.935
3168,4.91
3169,4.875
3170,4.835
3171,4.795
3172,4.75
3173,4.725
3174,4.72
3175,4.7
3176,4.71
3177,4.705
3178,4.695
3179,4.715
3180,4.715
3181,4.715
3182,4.705
3183,4.695
3184,4.68
3185,4.68
3186,4.71
3187,4.725
3188,4.715
3189,4.69
3190,4.69
3191,4.695
3192,4.715
3193,4.7
3194,4.71
3195,4.715
3196,4.72
3197,4.72
3198,4.72
3199,4.7
3200,4.69
3201,4.68
3202,4.69
3203,4.7
3204,4.695
3205,4.71
3206,4.72
3207,4.7
3208,4.705
3209,4.705
3210,4.71
3211,4.695
3212,4.675
3213,4.645
3214,4.66
3215,4.7
3216,4.74
3217,4.73
3218,4.71
3219,4.715
3220,4.685
3221,4.615
3222,4.515
3223,4.47
3224,4.455
3225,4.455
3226,4.44
3227,4.43
3228,4.425
3229,4.38
3230,4.325
3231,4.275
3232,4.235
3233,4.22
3234,4.205
3235,4.155
3236,4.1
3237,4.05
3238,4.055
3239,4.075
3240,4.115
3241,4.165
3242,4.195
3243,4.205
3244,4.245
3245,4.33
3246,4.425
3247,4.49
3248,4.52
3249,4.545
3250,4.605
3251,4.68
3252,4.725
3253,4.74
3254,4.735
3255,4.735
3256,4.745
3257,4.76
3258,4.78
3259,4.79
3260,4.78
3261,4.77
3262,4.77
3263,4.79
3264,4.795
3265,4.79
3266,4.785
3267,4.785
3268,4.795
3269,4.815
3270,4.825
3271,4.825
3272,4.815
3273,4.8
3274,4.8
3275,4.79
3276,4.81
3277,4.815
3278,4.825
3279,4.81
3280,4.82
3281,4.82
3282,4.83
3283,4.84
3284,4.835
3285,4.83
3286,4.84
3287,4.855
3288,4.87
3289,4.86
3290,4.85
3291,4.84
3292,4.86
3293,4.865
3294,4.85
3295,4.855
3296,4.865
3297,4.875
3298,4.885
3299,4.88
3300,4.89
3301,4.91
3302,4.91
3303,4.9
3304,4.895
3305,4.905
3306,4.915
3307,4.915
3308,4.915
3309,4.91
3310,4.92
3311,4.91
3312,4.93
3313,4.93
3314,4.93
3315,4.92
3316,4.91
3317,4.905
3318,4.945
3319,4.965
3320,4.955
3321,4.935
3322,4.94
3323,4.955
3324,4.97
3325,4.97
3326,4.955
3327,4.94
3328,4.93
3329,4.94
3330,4.935
3331,4.91
3332,4.9
3333,4.885
3334,4.885
3335,4.89
3336,4.895
3337,4.88
3338,4.865
3339,4.855
3340,4.845
3341,4.855
3342,4.85
3343,4.835
3344,4.825
3345,4.81
3346,4.815
3347,4.82
3348,4.815
3349,4.815
3350,4.795
3351,4.755
3352,4.775
3353,4.79
3354,4.805
3355,4.785
3356,4.8
3357,4.77
3358,4.785
3359,4.78
3360,4.79
3361,4.78
3362,4.77
3363,4.765
3364,4.745
3365,4.76
3366,4.785
3367,4.785
3368,4.78
3369,4.76
3370,4.765
3371,4.76
3372,4.775
3373,4.77
3374,4.77
3375,4.755
3376,4.765
3377,4.76
3378,4.775
3379,4.765
3380,4.765
3381,4.755
3382,4.745
3383,4.755
3384,4.77
3385,4.76
3386,4.775
3387,4.75
3388,4.755
3389,4.77
3390,4.78
3391,4.77
3392,4.75
3393,4.735
3394,4.73
3395,4.745
3396,4.755
3397,4.745
3398,4.725
3399,4.715
3400,4.71
3401,4.715
3402,4.72
3403,4.72
3404,4.715
3405,4.695
3406,4.71
3407,4.715
3408,4.735
3409,4.725
3410,4.715
3411,4.71
3412,4.7
3413,4.71
3414,4.71
3415,4.715
3416,4.72
3417,4.71
3418,4.7
3419,4.705
3420,4.705
3421,4.69
3422,4.695
3423,4.69
3424,4.685
3425,4.695
3426,4.705
3427,4.71
3428,4.725
3429,4.71
3430,4.69
3431,4.67
3432,4.7
3433,4.695
3434,4.7
3435,4.685
3436,4.7
3437,4.695
3438,4.7
3439,4.69
3440,4.695
3441,4.695
3442,4.72
3443,4.725
3444,4.715
3445,4.71
3446,4.72
3447,4.725
3448,4.74
3449,4.75
3450,4.745
3451,4.735
3452,4.715
3453,4.71
3454,4.71
3455,4.715
3456,4.73
3457,4.725
3458,4.71
3459,4.7
3460,4.73
3461,4.735
3462,4.74
3463,4.745
3464,4.74
3465,4.725
3466,4.73
3467,4.735
3468,4.73
3469,4.72
3470,4.705
3471,4.72
3472,4.71
3473,4.725
3474,4.72
3475,4.725
3476,4.715
3477,4.725
3478,4.75
3479,4.755
3480,4.76
3481,4.75
3482,4.735
3483,4.725
3484,4.73
3485,4.745
3486,4.755
3487,4.745
3488,4.725
3489,4.73
3490,4.735
3491,4.745
3492,4.755
3493,4.76
3494,4.75
3495,4.74
3496,4.76
3497,4.8
3498,4.83
3499,4.835
3500,4.81
3501,4.81
3502,4.835
3503,4.86
3504,4.88
3505,4.9
3506,4.91
3507,4.915
3508,4.91
3509,4.935
3510,4.97
3511,4.985
3512,4.98
3513,4.96
3514,4.95
3515,4.975
3516,4.99
3517,4.995
3518,5.0
3519,4.99
3520,4.98
3521,4.94
3522,4.89
3523,4.85
3524,4.81
3525,4.765
3526,4.71
3527,4.695
3528,4.7
3529,4.71
3530,4.71
3531,4.71
3532,4.715
3533,4.725
3534,4.72
3535,4.72
3536,4.7
3537,4.705
3538,4.705
3539,4.7
3540,4.69
3541,4.68
3542,4.69
3543,4.7
3544,4.705
3545,4.72
3546,4.715
3547,4.71
3548,4.705
3549,4.705
3550,4.71
3551,4.72
3552,4.725
3553,4.715
3554,4.71
3555,4.7
3556,4.705
3557,4.71
3558,4.71
3559,4.72
3560,4.715
3561,4.695
3562,4.715
3563,4.73
3564,4.735
3565,4.73
3566,4.705
3567,4.685
3568,4.69
3569,4.735
3570,4.76
3571,4.755
3572,4.745
3573,4.735
3574,4.7
3575,4.615
3576,4.55
3577,4.5
3578,4.5
3579,4.485
3580,4.485
3581,4.475
3582,4.44
3583,4.395
3584,4.355
3585,4.335
3586,4.3
3587,4.295
3588,4.26
3589,4.225
3590,4.19
3591,4.16
3592,4.14
3593,4.135
3594,4.135
3595,4.18
3596,4.225
3597,4.24
3598,4.27
3599,4.34
3600,4.43
3601,4.495
3602,4.52
3603,4.545
3604,4.58
3605,4.635
3606,4.685
3607,4.75
3608,4.785
3609,4.785
3610,4.8
3611,4.815
3612,4.815
3613,4.815
3614,4.8
3615,4.79
3616,4.78
3617,4.805
3618,4.83
3619,4.845
3620,4.84
3621,4.825
3622,4.825
3623,4.835
3624,4.85
3625,4.855
3626,4.86
3627,4.845
3628,4.855
3629,4.85
3630,4.845
3631,4.845
3632,4.85
3633,4.85
3634,4.86
3635,4.855
3636,4.865
3637,4.87
3638,4.855
3639,4.85
3640,4.86
3641,4.875
3642,4.865
3643,4.86
3644,4.87
3645,4.87
3646,4.895
3647,4.905
3648,4.905
3649,4.9
3650,4.895
3651,4.9
3652,4.925
3653,4.91
3654,4.91
3655,4.91
3656,4.915
3657,4.91
3658,4.915
3659,4.935
3660,4.94
3661,4.95
3662,4.945
3663,4.94
3664,4.945
3665,4.96
3666,4.965
3667,4.965
3668,4.96
3669,4.965
3670,4.965
3671,4.97
3672,4.975
3673,4.975
3674,4.965
3675,4.955
3676,4.95
3677,4.98
3678,4.99
3679,4.985
3680,4.97
3681,4.955
3682,4.965
3683,4.96
3684,4.95
3685,4.945
3686,4.935
3687,4.92
3688,4.93
3689,4.92
3690,4.92
3691,4.915
3692,4.91
3693,4.895
3694,4.895
3695,4.895
3696,4.905
3697,4.89
3698,4.885
3699,4.87
3700,4.87
3701,4.875
3702,4.875
3703,4.865
3704,4.855
3705,4.84
3706,4.85
3707,4.855
3708,4.87
3709,4.87
3710,4.855
3711,4.84
3712,4.845
3713,4.855
3714,4.86
3715,4.845
3716,4.835
3717,4.83
3718,4.84
3719,4.86
3720,4.865
3721,4.855
3722,4.855
3723,4.85
3724,4.84
3725,4.85
3726,4.865
3727,4.855
3728,4.84
3729,4.835
3730,4.83
3731,4.835
3732,4.845
3733,4.845
3734,4.845
3735,4.84
3736,4.85
3737,4.85
3738,4.85
3739,4.845
3740,4.82
3741,4.83
3742,4.825
3743,4.84
3744,4.84
3745,4.82
3746,4.8
3747,4.8
3748,4.81
3749,4.825
3750,4.82
3751,4.81
3752,4.815
3753,4.8
3754,4.8
3755,4.79
3756,4.795
3757,4.795
3758,4.8
3759,4.775
3760,4.795
3761,4.805
3762,4.81
3763,4.805
3764,4.78
3765,4.785
3766,4.785
3767,4.795
3768,4.795
3769,4.78
3770,4.78
3771,4.77
3772,4.77
3773,4.79
3774,4.8
3775,4.815
3776,4.79
3777,4.78
3778,4.8
3779,4.815
3780,4.82
3781,4.81
3782,4.795
3783,4.795
3784,4.79
3785,4.81
3786,4.825
3787,4.815
3788,4.8
3789,4.775
3790,4.81
3791,4.805
3792,4.805
3793,4.81
3794,4.815
3795,4.805
3796,4.81
3797,4.82
3798,4.825
3799,4.815
3800,4.82
3801,4.8
3802,4.805
3803,4.81
3804,4.825
3805,4.82
3806,4.8
3807,4.8
3808,4.795
3809,4.815
3810,4.83
3811,4.84
3812,4.825
3813,4.81
3814,4.815
3815,4.835
3816,4.84
3817,4.84
3818,4.825
3819,4.81
3820,4.835
3821,4.835
3822,4.855
3823,4.845
3824,4.84
3825,4.835
3826,4.835
3827,4.85
3828,4.86
3829,4.855
3830,4.86
3831,4.865
3832,4.865
3833,4.905
3834,4.91
3835,4.905
3836,4.9
3837,4.9
3838,4.915
3839,4.93
3840,4.95
3841,4.98
3842,4.99
3843,5.0
3844,5.02
3845,5.04
3846,5.055
3847,5.06
3848,5.06
3849,5.05
3850,5.06
3851,5.085
3852,5.11
3853,5.085
3854,5.085
3855,5.055
3856,5.01
3857,4.98
3858,4.94
3859,4.92
3860,4.865
3861,4.82
3862,4.805
3863,4.805
3864,4.82
3865,4.815
3866,4.805
3867,4.81
3868,4.815
3869,4.83
3870,4.82
3871,4.805
3872,4.8
3873,4.8
3874,4.8
3875,4.815
3876,4.805
3877,4.8
3878,4.8
3879,4.805
3880,4.815
3881,4.83
3882,4.84
3883,4.82
3884,4.8
3885,4.81
3886,4.825
3887,4.825
3888,4.83
3889,4.82
3890,4.81
3891,4.8
3892,4.815
3893,4.825
3894,4.825
3895,4.81
3896,4.81
3897,4.8
3898,4.825
3899,4.835
3900,4.825
3901,4.8
3902,4.79
3903,4.805
3904,4.84
3905,4.85
3906,4.865
3907,4.85
3908,4.77
3909,4.69
3910,4.625
3911,4.61
3912,4.605
3913,4.605
3914,4.59
3915,4.54
3916,4.5
3917,4.465
3918,4.445
3919,4.4
3920,4.355
3921,4.29
3922,4.27
3923,4.24
3924,4.245
3925,4.235
3926,4.255
3927,4.28
3928,4.335
3929,4.36
3930,4.415
3931,4.49
3932,4.585
3933,4.62
3934,4.675
3935,4.72
3936,4.77
3937,4.82
3938,4.865
3939,4.865
3940,4.895
3941,4.905
3942,4.905
3943,4.915
3944,4.9
3945,4.89
3946,4.91
3947,4.92
3948,4.94
3949,4.94
3950,4.92
3951,4.915
3952,4.925
3953,4.93
3954,4.945
3955,4.945
3956,4.95
3957,4.94
3958,4.95
3959,4.96
3960,4.95
3961,4.955
3962,4.955
3963,4.94
3964,4.94
3965,4.935
3966,4.96
3967,4.96
3968,4.965
3969,4.95
3970,4.955
3971,4.96
3972,4.98
3973,4.98
3974,4.98
3975,4.975
3976,4.995
3977,5.01
3978,5.005
3979,5.015
3980,4.995
3981,4.995
3982,5.005
3983,5.025
3984,5.04
3985,5.035
3986,5.025
3987,5.035
3988,5.045
3989,5.065
3990,5.07
3991,5.07
3992,5.05
3993,5.045
3994,5.075
3995,5.08
3996,5.075
3997,5.07
3998,5.075
3999,5.085
4000,5.09
4001,5.11
4002,5.11
4003,5.105
4004,5.09
4005,5.065
4006,5.065
4007,5.08
4008,5.085
4009,5.07
4010,5.06
4011,5.035
4012,5.035
4013,5.055
4014,5.045
4015,5.04
4016,5.025
4017,5.005
4018,4.99
4019,4.99
4020,4.99
4021,4.97
4022,4.965
4023,4.925
4024,4.95
4025,4.955
4026,4.965
4027,4.96
4028,4.945
4029,4.94
4030,4.94
4031,4.935
4032,4.94
4033,4.93
4034,4.93
4035,4.95
4036,4.93
4037,4.93
4038,4.93
4039,4.93
4040,4.915
4041,4.915
4042,4.915
4043,4.925
4044,4.935
4045,4.94
4046,4.93
4047,4.91
4048,4.905
4049,4.92
4050,4.925
4051,4.91
4052,4.91
4053,4.88
4054,4.9
4055,4.91
4056,4.905
4057,4.91
4058,4.895
4059,4.87
4060,4.89
4061,4.895
4062,4.9
4063,4.895
4064,4.89
4065,4.87
4066,4.875
4067,4.88
4068,4.88
4069,4.875
4070,4.87
4071,4.87
4072,4.885
4073,4.9
4074,4.875
4075,4.85
4076,4.85
4077,4.855
4078,4.865
4079,4.875
4080,4.87
4081,4.85
4082,4.815
4083,4.765
4084,4.73
4085,4.705
4086,4.695
4087,4.67
4088,4.66
4089,4.665
4090,4.695
4091,4.73
4092,4.765
4093,4.83
4094,4.895
4095,4.935
4096,4.995
4097,5.055
4098,5.11
4099,5.155
4100,5.185
4101,5.25
4102,5.34
4103,5.375
4104,5.31
4105,5.25
4106,5.265
4107,5.33
4108,5.365
4109,5.325
4110,5.24
4111,5.155
4112,5.09
4113,4.975
4114,4.81
4115,4.64
4116,4.54
4117,4.53
4118,4.595
4119,4.7
4120,4.795
4121,4.835
4122,4.83
4123,4.825
4124,4.805
4125,4.785
4126,4.775
4127,4.795
4128,4.8
4129,4.805
4130,4.79
4131,4.775
4132,4.795
4133,4.79
4134,4.79
4135,4.775
4136,4.785
4137,4.775
4138,4.78
4139,4.79
4140,4.795
