value0,value1
-0.275012437,0.250016022
-0.280000382,0.244986114
-0.280000382,0.250016022
-0.250020753,0.27998413
-0.255008698,0.294989318
-0.24498085,0.314982146
-0.230017015,0.320012054
-0.210013276,0.305006866
-0.210013276,0.290001678
-0.215001221,0.27998413
-0.199985428,0.264978942
-0.205025331,0.239998474
-0.199985428,0.220005646
-0.179981689,0.220005646
-0.174993744,0.224993285
-0.159977951,0.220005646
-0.134986267,0.224993285
-0.109994583,0.220005646
-0.09497879,0.220005646
-0.089990845,0.220005646
-0.100018693,0.220005646
-0.109994583,0.224993285
-0.129998322,0.205000457
-0.145014115,0.205000457
-0.159977951,0.209988097
-0.174993744,0.209988097
-0.185021592,0.224993285
-0.199985428,0.220005646
-0.205025331,0.229980925
-0.210013276,0.209988097
-0.230017015,0.220005646
-0.24498085,0.220005646
-0.264984589,0.209988097
-0.280000382,0.205000457
-0.284988327,0.200012817
-0.295016176,0.205000457
-0.304992066,0.194982909
-0.309980011,0.185007629
-0.320007859,0.194982909
-0.315019914,0.200012817
-0.315019914,0.205000457
-0.309980011,0.215018006
-0.315019914,0.209988097
-0.304992066,0.239998474
-0.309980011,0.215018006
-0.320007859,0.215018006
-0.320007859,0.224993285
-0.32998375,0.209988097
-0.335023653,0.209988097
-0.324995805,0.209988097
-0.335023653,0.205000457
-0.32998375,0.209988097
-0.324995805,0.209988097
-0.324995805,0.220005646
-0.315019914,0.229980925
-0.315019914,0.224993285
-0.309980011,0.235010834
-0.309980011,0.244986114
-0.304992066,0.244986114
-0.32998375,0.27000885
-0.335023653,0.27998413
-0.349987488,0.320012054
-0.380019075,0.335017242
-0.409998704,0.35999771
-0.465021975,0.349980162
-0.524981232,0.329987334
-0.569976655,0.27998413
-0.539997026,0.244986114
-0.425014497,0.174990081
-0.185021592,0.124986877
0.134986267,0.080013581
0.535009081,0.054990844
0.940019839,0.045015564
1.274991534,0.054990844
1.460013127,0.065008392
1.435021443,0.085001221
1.155021061,0.100006409
0.694987031,0.144979705
0.174993744,0.239998474
-0.215001221,0.390008087
-0.459982072,0.569985808
-0.555012819,0.745018157
-0.56498871,0.870005034
-0.560000764,0.985016631
-0.580004503,1.029989927
-0.654979554,1.075005491
-0.77001404,1.094998319
-0.895024417,1.120021056
-1.005019,1.134983976
-1.079994052,1.125008696
-1.115013584,1.094998319
-1.09999779,1.040007475
-1.059990313,0.955006254
-0.985015262,0.874992674
-0.900012362,0.774986265
-0.815009463,0.660016937
-0.710002825,0.54999298
-0.634975816,0.449986571
-0.555012819,0.385020447
-0.495001603,0.340004882
-0.445018236,0.309994506
-0.394982911,0.294989318
-0.365003282,0.294989318
-0.344999543,0.27499649
-0.344999543,0.27000885
-0.344999543,0.27000885
-0.335023653,0.255003662
-0.320007859,0.244986114
-0.315019914,0.229980925
-0.309980011,0.215018006
-0.320007859,0.205000457
-0.309980011,0.209988097
-0.304992066,0.220005646
-0.284988327,0.220005646
-0.280000382,0.200012817
-0.270024492,0.220005646
-0.264984589,0.215018006
-0.264984589,0.215018006
-0.259996644,0.205000457
-0.264984589,0.189995269
-0.264984589,0.189995269
-0.264984589,0.185007629
-0.259996644,0.180019989
-0.264984589,0.189995269
-0.255008698,0.185007629
-0.259996644,0.194982909
-0.24498085,0.194982909
-0.239992905,0.189995269
-0.230017015,0.185007629
-0.224977112,0.189995269
-0.23500496,0.174990081
-0.23500496,0.174990081
-0.239992905,0.174990081
-0.239992905,0.170002441
-0.23500496,0.165014801
-0.23500496,0.165014801
-0.23500496,0.174990081
-0.210013276,0.185007629
-0.205025331,0.189995269
-0.194997483,0.185007629
-0.185021592,0.185007629
-0.185021592,0.165014801
-0.199985428,0.180019989
-0.179981689,0.170002441
-0.190009538,0.154997253
-0.190009538,0.154997253
-0.179981689,0.150009613
-0.174993744,0.150009613
-0.159977951,0.159984893
-0.154990006,0.154997253
-0.154990006,0.159984893
-0.129998322,0.154997253
-0.120022431,0.150009613
-0.105006638,0.144979705
-0.109994583,0.139992065
-0.105006638,0.130016785
-0.105006638,0.124986877
-0.100018693,0.119999237
-0.100018693,0.115011597
-0.089990845,0.119999237
-0.074975051,0.130016785
-0.060011216,0.124986877
-0.044995422,0.139992065
-0.029979629,0.135004425
-0.024991684,0.135004425
-0.020003739,0.115011597
0,0.119999237
0.004987945,0.089988861
0.00997589,0.095018769
0.015015793,0.089988861
0.00997589,0.074983672
0.020003739,0.074983672
0.035019532,0.085001221
0.049983368,0.089988861
0.080014954,0.085001221
0.109994583,0.074983672
0.114982528,0.065008392
0.125010377,0.074983672
0.134986267,0.054990844
0.139974212,0.045015564
0.145014115,0.034998016
0.154990006,0.024980468
0.165017854,0.030010376
0.165017854,0.015005188
0.179981689,0.030010376
0.199985428,0.030010376
0.215001221,0.045015564
0.23500496,0.039985656
0.230017015,0.045015564
0.24498085,0.034998016
0.255008698,0.045015564
0.255008698,0.034998016
0.255008698,0.019992828
0.259996644,0.030010376
0.255008698,0.034998016
0.270024492,0.039985656
0.270024492,0.034998016
0.284988327,0.054990844
0.284988327,0.054990844
0.309980011,0.054990844
0.304992066,0.054990844
0.315019914,0.054990844
0.309980011,0.054990844
0.284988327,0.060020752
0.284988327,0.065008392
0.280000382,0.054990844
0.259996644,0.069996032
0.239992905,0.069996032
0.23500496,0.095018769
0.210013276,0.100006409
0.205025331,0.115011597
0.194997483,0.130016785
0.185021592,0.139992065
0.170005799,0.139992065
0.170005799,0.144979705
0.129998322,0.154997253
0.109994583,0.144979705
0.085002899,0.150009613
0.060011216,0.159984893
0.040007477,0.170002441
0.00997589,0.185007629
0,0.189995269
-0.024991684,0.209988097
-0.00997589,0.229980925
-0.029979629,0.220005646
-0.040007477,0.220005646
-0.060011216,0.209988097
-0.069987106,0.205000457
-0.09497879,0.209988097
-0.105006638,0.220005646
-0.125010377,0.220005646
-0.134986267,0.229980925
-0.145014115,0.235010834
-0.15000206,0.239998474
-0.159977951,0.255003662
-0.154990006,0.250016022
-0.165017854,0.235010834
-0.165017854,0.244986114
-0.154990006,0.235010834
-0.179981689,0.235010834
-0.174993744,0.220005646
-0.190009538,0.235010834
-0.205025331,0.229980925
-0.205025331,0.235010834
-0.194997483,0.255003662
-0.205025331,0.250016022
-0.194997483,0.255003662
-0.199985428,0.27000885
-0.205025331,0.27000885
-0.199985428,0.259991302
-0.199985428,0.250016022
-0.199985428,0.250016022
-0.194997483,0.250016022
-0.210013276,0.244986114
-0.215001221,0.255003662
-0.210013276,0.250016022
-0.199985428,0.259991302
-0.185021592,0.255003662
-0.185021592,0.255003662
-0.179981689,0.264978942
-0.179981689,0.255003662
-0.179981689,0.250016022
-0.174993744,0.244986114
-0.185021592,0.244986114
-0.194997483,0.235010834
-0.185021592,0.239998474
-0.185021592,0.244986114
-0.185021592,0.235010834
-0.194997483,0.244986114
-0.194997483,0.239998474
-0.190009538,0.259991302
-0.174993744,0.259991302
-0.174993744,0.255003662
-0.190009538,0.259991302
-0.194997483,0.239998474
-0.199985428,0.229980925
-0.199985428,0.224993285
-0.210013276,0.220005646
-0.224977112,0.224993285
-0.215001221,0.235010834
-0.219989166,0.244986114
-0.215001221,0.244986114
-0.215001221,0.259991302
-0.199985428,0.250016022
-0.210013276,0.244986114
-0.215001221,0.250016022
-0.199985428,0.235010834
-0.219989166,0.224993285
-0.219989166,0.220005646
-0.230017015,0.205000457
-0.23500496,0.215018006
-0.23500496,0.215018006
-0.239992905,0.220005646
-0.239992905,0.229980925
-0.23500496,0.235010834
-0.224977112,0.250016022
-0.224977112,0.250016022
-0.215001221,0.244986114
-0.219989166,0.224993285
-0.230017015,0.215018006
-0.239992905,0.220005646
-0.259996644,0.209988097
-0.264984589,0.215018006
-0.270024492,0.209988097
-0.259996644,0.215018006
-0.24498085,0.220005646
-0.230017015,0.224993285
-0.219989166,0.224993285
-0.215001221,0.215018006
-0.215001221,0.224993285
-0.224977112,0.229980925
-0.23500496,0.224993285
-0.23500496,0.209988097
-0.255008698,0.205000457
-0.255008698,0.215018006
-0.250020753,0.209988097
-0.264984589,0.220005646
-0.24498085,0.224993285
-0.250020753,0.239998474
-0.23500496,0.239998474
-0.24498085,0.235010834
-0.250020753,0.235010834
-0.250020753,0.224993285
-0.275012437,0.215018006
-0.270024492,0.215018006
-0.275012437,0.200012817
-0.289976273,0.209988097
-0.280000382,0.215018006
-0.289976273,0.220005646
-0.284988327,0.224993285
-0.275012437,0.229980925
-0.280000382,0.229980925
-0.270024492,0.224993285
-0.280000382,0.229980925
-0.284988327,0.220005646
-0.275012437,0.220005646
-0.264984589,0.215018006
-0.275012437,0.209988097
-0.275012437,0.215018006
-0.270024492,0.205000457
-0.264984589,0.220005646
-0.280000382,0.220005646
-0.259996644,0.229980925
-0.259996644,0.220005646
-0.255008698,0.224993285
-0.255008698,0.224993285
-0.255008698,0.215018006
-0.259996644,0.220005646
-0.259996644,0.200012817
-0.270024492,0.205000457
-0.280000382,0.200012817
-0.280000382,0.205000457
-0.275012437,0.205000457
-0.275012437,0.215018006
-0.270024492,0.224993285
-0.259996644,0.229980925
-0.259996644,0.235010834
-0.275012437,0.229980925
-0.270024492,0.235010834
-0.300004121,0.224993285
-0.280000382,0.224993285
-0.270024492,0.224993285
-0.280000382,0.229980925
-0.270024492,0.250016022
-0.255008698,0.255003662
-0.24498085,0.27000885
-0.215001221,0.27998413
-0.215001221,0.294989318
-0.219989166,0.290001678
-0.210013276,0.294989318
-0.224977112,0.285014038
-0.215001221,0.27000885
-0.215001221,0.259991302
-0.205025331,0.255003662
-0.199985428,0.239998474
-0.199985428,0.229980925
-0.190009538,0.250016022
-0.170005799,0.244986114
-0.170005799,0.255003662
-0.145014115,0.255003662
-0.139974212,0.229980925
-0.125010377,0.229980925
-0.114982528,0.215018006
-0.100018693,0.200012817
-0.100018693,0.180019989
-0.089990845,0.180019989
-0.089990845,0.174990081
-0.085002899,0.170002441
-0.105006638,0.170002441
-0.109994583,0.189995269
-0.125010377,0.194982909
-0.129998322,0.209988097
-0.139974212,0.220005646
-0.15000206,0.215018006
-0.165017854,0.200012817
-0.185021592,0.185007629
-0.210013276,0.174990081
-0.24498085,0.170002441
-0.259996644,0.174990081
-0.289976273,0.185007629
-0.324995805,0.185007629
-0.324995805,0.180019989
-0.324995805,0.189995269
-0.300004121,0.205000457
-0.295016176,0.205000457
-0.280000382,0.205000457
-0.270024492,0.189995269
-0.264984589,0.189995269
-0.275012437,0.174990081
-0.289976273,0.185007629
-0.300004121,0.170002441
-0.295016176,0.180019989
-0.304992066,0.194982909
-0.300004121,0.200012817
-0.304992066,0.205000457
-0.304992066,0.209988097
-0.304992066,0.215018006
-0.315019914,0.209988097
-0.300004121,0.215018006
-0.304992066,0.200012817
-0.315019914,0.205000457
-0.320007859,0.189995269
-0.320007859,0.194982909
-0.320007859,0.189995269
-0.309980011,0.209988097
-0.304992066,0.229980925
-0.289976273,0.255003662
-0.289976273,0.27499649
-0.280000382,0.290001678
-0.289976273,0.320012054
-0.335023653,0.335017242
-0.38500702,0.329987334
-0.459982072,0.309994506
-0.535009081,0.27998413
-0.56498871,0.229980925
-0.524981232,0.170002441
-0.369991227,0.119999237
-0.105006638,0.074983672
0.24498085,0.045015564
0.634975816,0.050003204
1.025022739,0.074983672
1.339990695,0.100006409
1.505008549,0.139992065
1.440009388,0.144979705
1.124989474,0.165014801
0.609984132,0.194982909
0.055023271,0.255003662
-0.360015336,0.375002899
-0.600008242,0.534987792
-0.669995348,0.695014953
-0.654979554,0.839994658
-0.624999925,0.929983518
-0.615024035,0.990004271
-0.654979554,1.044995115
-0.739982454,1.075005491
-0.860004885,1.099985959
-0.954983675,1.125008696
-1.025022739,1.125008696
-1.070018161,1.094998319
-1.050014423,1.055012663
-1.014994891,0.994991911
-0.960023578,0.935013426
-0.889984514,0.865017394
-0.804981615,0.774986265
-0.719978715,0.660016937
-0.634975816,0.5400177
-0.555012819,0.444998931
-0.490013658,0.35501007
-0.434990388,0.305006866
-0.389994965,0.250016022
-0.365003282,0.250016022
-0.32998375,0.239998474
-0.315019914,0.255003662
-0.300004121,0.264978942
-0.280000382,0.250016022
-0.270024492,0.244986114
-0.259996644,0.244986114
-0.270024492,0.224993285
-0.259996644,0.224993285
-0.270024492,0.209988097
-0.284988327,0.194982909
-0.289976273,0.185007629
-0.289976273,0.174990081
-0.280000382,0.174990081
-0.259996644,0.185007629
-0.23500496,0.194982909
-0.224977112,0.205000457
-0.205025331,0.200012817
-0.194997483,0.185007629
-0.194997483,0.185007629
-0.199985428,0.174990081
-0.215001221,0.170002441
-0.219989166,0.165014801
-0.215001221,0.154997253
-0.23500496,0.154997253
-0.219989166,0.159984893
-0.215001221,0.159984893
-0.194997483,0.170002441
-0.194997483,0.174990081
-0.179981689,0.180019989
-0.179981689,0.159984893
-0.185021592,0.170002441
-0.174993744,0.144979705
-0.194997483,0.144979705
-0.179981689,0.130016785
-0.165017854,0.124986877
-0.159977951,0.119999237
-0.145014115,0.130016785
-0.154990006,0.139992065
-0.159977951,0.144979705
-0.159977951,0.150009613
-0.170005799,0.159984893
-0.145014115,0.150009613
-0.134986267,0.150009613
-0.109994583,0.124986877
-0.09497879,0.119999237
-0.085002899,0.115011597
-0.089990845,0.115011597
-0.100018693,0.104994049
-0.09497879,0.119999237
-0.105006638,0.124986877
-0.089990845,0.124986877
-0.074975051,0.124986877
-0.069987106,0.130016785
-0.049983368,0.119999237
-0.049983368,0.119999237
-0.035019532,0.104994049
-0.029979629,0.085001221
-0.024991684,0.089988861
-0.024991684,0.085001221
-0.015015793,0.069996032
0,0.069996032
0.004987945,0.074983672
0,0.074983672
0.015015793,0.080013581
0.020003739,0.074983672
0.044995422,0.080013581
0.055023271,0.080013581
0.064999161,0.054990844
0.085002899,0.050003204
0.080014954,0.034998016
0.080014954,0.030010376
0.069987106,0.019992828
0.069987106,0.015005188
0.085002899,0.019992828
0.09497879,0.024980468
0.114982528,0.019992828
0.134986267,0.019992828
0.145014115,0.019992828
0.165017854,0.010017548
0.179981689,0.015005188
0.185021592,-0.00498764
0.185021592,-0.024980468
0.179981689,-0.030010376
0.185021592,-0.034998016
0.205025331,-0.030010376
0.215001221,-0.024980468
0.230017015,-0.010017548
0.255008698,-0.010017548
0.275012437,-0.00498764
0.280000382,-0.010017548
0.270024492,-0.010017548
0.270024492,-0.015005188
0.255008698,-0.034998016
0.255008698,-0.034998016
0.270024492,-0.034998016
0.289976273,-0.030010376
0.309980011,-0.010017548
0.320007859,-0.010017548
0.324995805,0.00498764
0.315019914,0.024980468
0.315019914,0.039985656
0.284988327,0.019992828
0.270024492,0.034998016
0.259996644,0.034998016
0.250020753,0.039985656
0.224977112,0.050003204
0.210013276,0.050003204
0.199985428,0.074983672
0.190009538,0.089988861
0.159977951,0.104994049
0.145014115,0.115011597
0.129998322,0.139992065
0.114982528,0.150009613
0.100018693,0.150009613
0.069987106,0.170002441
0.055023271,0.159984893
0.040007477,0.170002441
0.024991684,0.159984893
-0.004987945,0.170002441
-0.024991684,0.174990081
-0.044995422,0.200012817
-0.064999161,0.205000457
-0.064999161,0.220005646
-0.060011216,0.239998474
-0.074975051,0.239998474
-0.085002899,0.239998474
-0.109994583,0.229980925
-0.109994583,0.229980925
-0.129998322,0.229980925
-0.15000206,0.224993285
-0.165017854,0.220005646
-0.134986267,0.224993285
-0.145014115,0.229980925
-0.145014115,0.229980925
-0.165017854,0.244986114
-0.179981689,0.255003662
-0.159977951,0.250016022
-0.154990006,0.255003662
-0.145014115,0.255003662
-0.145014115,0.250016022
-0.145014115,0.244986114
-0.134986267,0.229980925
-0.145014115,0.220005646
-0.15000206,0.235010834
-0.145014115,0.224993285
-0.154990006,0.235010834
-0.15000206,0.244986114
-0.139974212,0.239998474
-0.139974212,0.250016022
-0.139974212,0.244986114
-0.139974212,0.239998474
-0.139974212,0.229980925
-0.145014115,0.224993285
-0.134986267,0.224993285
-0.134986267,0.215018006
-0.145014115,0.224993285
-0.129998322,0.220005646
-0.139974212,0.235010834
-0.129998322,0.229980925
-0.120022431,0.239998474
-0.120022431,0.239998474
-0.120022431,0.239998474
-0.125010377,0.244986114
-0.129998322,0.220005646
-0.145014115,0.209988097
-0.15000206,0.220005646
-0.159977951,0.209988097
-0.154990006,0.205000457
-0.159977951,0.215018006
-0.170005799,0.215018006
-0.165017854,0.229980925
-0.165017854,0.220005646
-0.170005799,0.229980925
-0.174993744,0.235010834
-0.165017854,0.235010834
-0.165017854,0.224993285
-0.170005799,0.209988097
-0.179981689,0.209988097
-0.179981689,0.194982909
-0.194997483,0.194982909
-0.190009538,0.215018006
-0.194997483,0.209988097
-0.194997483,0.215018006
-0.194997483,0.215018006
-0.194997483,0.220005646
-0.190009538,0.220005646
-0.194997483,0.215018006
-0.205025331,0.220005646
-0.215001221,0.209988097
-0.210013276,0.205000457
-0.215001221,0.205000457
-0.215001221,0.205000457
-0.210013276,0.209988097
-0.224977112,0.209988097
-0.230017015,0.220005646
